"","Kingdom","Phylum","Class","Order","Family","Genus","Species","BNW-DC","BNW-PC1","BNW-PC2","BNW-PC3","BNW-PC4","BNW-SI","BNW-ST","SHNW-DC1","SHNW-DC3","SHNW-DSI","SHNW-PC1","SHNW-PC2","SHNW-PC3","SHNW-PSI","SHNW-ST"
"88996bfabc83f7084a7a411b3b4e5bca","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",NA,NA,0.000620666038866535,0.0065623282385534,0.00142700693591743,0.00034715994237145,0.000301603399070308,3.67777764156379e-05,6.42694173977313e-05,0.00184902426924886,0.00319406408982894,3.88477749936872e-05,0.000760129078522768,0.000493176682107051,0.0025491324726585,2.25296264587933e-05,2.0017014462293e-05
"5f7911fca69636613a4ca94844a86a35","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430365810939298
"c93ac6117a4fc017f96b6adfd84af0d2","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000360306260321273
"78046bf7d8a1ad0dae1b3a718a9a4176","d__Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae",NA,NA,0,0.000149900898850205,3.31862078120333e-05,0,0,0,0,3.22129663632205e-05,0,0,3.58551452133381e-05,0,3.83740372228161e-05,0,0
"7d47f268c432b1f2d0cadcf4838f6f0a","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA,0.00037668007876038,0,0,0,0.000101791147186229,0,0,0,0,0,0,0,0,0,0
"e62191f778d7d0c91ac8b5dc947aaa56","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100085072311465
"9fd30f517097e98df32b0f3b6cb67d1a","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110093579542611
"413cc255f7234318638d518111395275","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088074863634089
"f16b5b4da52d65d24f41430fc3154d01","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315414770423106,0.000830706100185157
"17f4dd25f571d12cbeb38372cd5d116e","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae",NA,NA,0,0,0,0,0,0,0,0,2.74404131428603e-05,0,0,0,0,0,0.00037031476755242
"ba698f9e8b1a2a0dd1babc496489cf8f","d__Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130110594004904
"f28642ac95e5eb2fc0344676e48dc041","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae",NA,NA,8.98895642496362e-05,7.77263919964024e-05,0.000244748282613746,0.000214081964462394,0.000113101274651365,0.000355518505351166,0.000176740897843761,0.000115966678907594,0.000197570974628594,0.808227958743663,0.000294012190749373,0.000118612113418151,0.000213798207384261,0.123101878970847,0.000810689085722864
"ae195294bb6f17cc2622d1684274c62b","d__Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA,NA,0.0064206831606883,0.0191317962014002,0.0284862111306541,0.0108313902019892,0.0044373400088219,0.000294222211325103,0.00128538834795463,0.12460619648621,0.220214803554082,7.12209208217599e-05,0.0168877733954823,0.0123606307667337,0.10466792752789,0,0.000130110594004904
"ddcc92c20e2bdb38f764c6f33b9da3a4","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","F082",NA,NA,0.00441743001455355,0,6.22241396475625e-05,0.00615051697901418,0.00196419213644538,0,0,0.0174529851755929,0.0278575074226318,0,0,0,0.0135844091768769,0,4.00340289245859e-05
"4b546e02297735fdbe3f73a3132986c7","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae",NA,NA,0.0100804725622806,0,0,8.67899855928624e-05,0.00324600658249418,0,0,0,0,0,0,0,0,0,0
"b5db6e635824d58398da5f7e3993a159","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,0.010979368204777,0.0622810475296887,0.0797713470281751,0.0221256603271404,0.010160264506181,0.00597025903813855,0.00457919598958835,0.0938750265756973,0.0482512224704055,0.0015603856289131,0.147780566511294,0.293608679909605,0.0971520982375353,0.0683886811156671,0.000720612520642546
"6843cf5c95bc7c31ad56d05b8990ec93","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA,0.122442427874326,0.00636801225856239,0.0167963694288654,0.115505898826021,0.14976493785085,0.000245185176104253,0.000964041260965969,0.118820747727375,0.0588048053651496,0.000129492583312291,0.0250555754750807,0.178998164633613,0.157339034618864,7.88536926057766e-05,0.00037031476755242
"ae05240d2e6324e39e4761c5733f1acc","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA,0.0170661758411095,0.345843581187992,0.347741678558391,0.0281893873205617,0.0230047992640877,0.00268477767834157,0.0245669848002828,0.0135809866187338,0.0204046912130309,0.000466173299924247,0.355561133022589,0.0476695841084739,0.0395636323767234,0.102599918893345,0.0134714507331232
"646524b2aa8b3814a10fe4012edaee59","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","uncultured",NA,NA,0,0,0,0,0,0,0,0.00114033900925801,2.74404131428603e-05,0,0.000631050555754751,0.0031650706054212,0.0022092481429707,0,0
"a8f59de1086c05b248b5ca63e9fbab05","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidales_UCG-001",NA,NA,0.204237650886054,8.32782771390026e-05,0.000584906912687087,0.112612899306259,0.114545200924414,2.45185176104253e-05,8.03367717471641e-05,0.00796948787826076,0.00873702754468671,8.4170179152989e-05,0.000172104697024023,5.61846853033349e-05,0.00134857330811611,7.88536926057766e-05,0.000150127608467197
"288ef6eb35d7156849cc558d7c171a5a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae",NA,NA,0,0,0,0,0,0,0,0,5.48808262857206e-05,0,0,0,0,0,0
"dd52da36418e8ff34b61136ae44552d4","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,0.0135604828353737,0.00445261188436534,0.00384960010619586,0.0327082525704301,0.0215721831185037,0.000367777764156379,0.000899771843568238,0.000508964868538884,0.000455510858171481,0.000595665883236538,0.0207959842237361,0.00754123331626984,0.00183647178137763,0.000281620330734916,0.000790672071260572
"011e4dbbb190c99b0642fd81d7ca0e7e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae",NA,NA,0.000333875524355791,0,0,0,2.63902974186519e-05,0,0,0,0,0,0,0,0,0,0
"afd56efe1e446085b67d430db0612f18","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA,0.000766201523842137,0.00164335800220965,0.00365048285932367,0.00228546962061204,0.001104622449095,0.000612962940260632,0.00126932099360519,0.0109395233769497,0.0119804843781728,0.00109421232898886,0.0131086410899964,0.01411484149676,0.0150700326179316,0.000585770287928626,0.00180153130160637
"03f85344e79dc7d4d03383329c8d4bb1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA,NA,0.000556459207259652,0.0393073468096092,0.0178500315268974,0.00317651347269876,0.000486335481000871,0.00041681479937723,0.00128538834795463,0.00244818544360476,0.00139946107028587,0.0410815220558243,0.112004302617426,0.00720412520444983,0.0095660992791163,0.162156986437165,0.000450382825401591
"afd83090649eabe5826a431573ac3154","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidales_RF16_group",NA,NA,0.000350997346117627,0.102132479083273,0.106896923638536,0.00437421527388026,0.000248822804233004,0.000563925905039781,0.0030849320350911,0.0177751148392251,0.0103889404158869,8.4170179152989e-05,0.015252778773754,0.121508746082679,0.0333580023572623,2.25296264587933e-05,0.00017014462292949
"f271ab4cf03ca8694dd38122a2f5d928","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA,NA,0,0.000299801797700409,5.39275876945541e-05,2.31439961580966e-05,0,0,0,0.00523138573738701,0.000812236229028664,1.29492583312291e-05,0.00253137325206167,0.00425130785461901,0.0363731052819121,0,0
"6140f0160d79d504eeb2119ea96bcb79","d__Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae",NA,NA,0.000629226949747453,0,4.977931171805e-05,5.78599903952416e-05,0.000418474716210052,0,4.82020630482985e-05,0.000966388990896616,0.00189338850685736,0,0,0,0.000356330345640435,2.25296264587933e-05,5.00425361557324e-05
"72723846e19bea69b4ab3599d3dbfa01","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium]_coprostanoligenes_group",NA,NA,0.0095111719886996,0.00100489121081063,0.00892294162546046,0.0571714565095382,0.0166748979260996,0,0,0.00726724521154255,0.00660765148480076,4.53224041593018e-05,0.00042309071351739,0.00194149301437079,0.00567935750897678,0,3.00255216934394e-05
"7bb11f39c021687f74772c0d923c97f5","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae",NA,NA,2.99631880832121e-05,4.44150811408014e-05,0.000120300003318621,4.05019932766691e-05,5.65506373256827e-05,0,3.21347086988656e-05,3.22129663632205e-05,4.39046610285764e-05,4.53224041593018e-05,0.000114736464682682,1.24854856229633e-05,8.22300797631774e-05,0,0.000100085072311465
"cb7f6532924a16ea146c747da7886096","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae",NA,NA,0.000303912336272579,0.00746173363165463,0.000759134503700262,0.000352945941410974,0.000365694121372748,0.675178678697086,0.00848356309650053,0.00279608548032754,0.00240378019131456,0.0676857732973344,0.00118321979204016,0.00624898555429313,0.00169393964312145,0.0013405127742982,0.000950808186958915
"f87b82d7603351c6e21da60187a60e85","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae",NA,NA,2.99631880832121e-05,0.000932716703956829,0.000642982776358146,4.62879923161933e-05,4.14704673721673e-05,2.45185176104253e-05,0.00011247148044603,0.00047030930890302,0.0003731896187429,0,0.000286841161706705,0.000274680683705193,0.00221473014828824,0.000630829540846213,0
"fbace46fb907b772e0e752ce18433f49","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","[Clostridium]_methylpentosum_group",NA,NA,0,0,0,0,0,0,0,2.57703730905764e-05,9.8785487314297e-05,0,0,1.24854856229633e-05,2.74100265877258e-05,0,0
"aee1a7694203b3cbc8f51620b2537fc0","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ethanoligenenaceae",NA,NA,0,0,0,0,0,0,0,0,5.48808262857206e-05,0,0,1.24854856229633e-05,1.64460159526355e-05,0,0
"09df1ae278cb0c727db5670dc55b734d","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA,0.00443027138087492,0.0365869230897351,0.0204717419440481,0.0189665048515602,0.00439963958393811,0.000478111093403293,0.00260291140460812,0.0123891068632946,0.0135281236794301,0.000466173299924247,0.0153460021513087,0.0123918444807911,0.0134583230545734,0.000281620330734916,0.000800680578491718
"e2e8da18efd0740b3f7c41a8ab8be5bb","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospirales",NA,NA,0,0,0,0,0,0,0,0.000309244477086917,0.000142690148342873,0,0.00012190749372535,8.11556565492615e-05,0.000526272510484335,0,0
"5219290e64090bbbdcf05a638c1698fb","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,0.040428901635134,0.0610873922240297,0.0478876978727641,0.0844524419808946,0.039985070631746,0.00102977773963786,0.00433818567434686,0.0451045955017814,0.052092880310406,0.000492071816586705,0.039612764431696,0.0278613611676426,0.0496669681769591,0.000123912945523363,0.000750638042335986
"c8f1c4cfaa8e26d361fd493054cace0f","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA,NA,0.00990069343378135,0,0.0135648624431686,0.0395588754332267,0.0162036426150523,0,0,0.0287275234027201,0.0273690680686888,0,0.000136249551810685,0.00714169777633501,0.0167201162185127,0,0
"c6c50a0fe7128dfd2d7fd7dea1ad1303","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA,1.71218217618355e-05,0.00123807038679984,0.000684465536123187,2.89299951976208e-05,3.01603399070308e-05,2.45185176104253e-05,0,0,0,0,0,0,0,0,0
"9ebf171a0e6b8faf10cfdb847a3ca4ca","d__Bacteria",NA,NA,NA,NA,NA,NA,0.00226008047256228,9.43820474242029e-05,9.12620714830916e-05,0.000804253866493858,0.00110839249158338,0,0,0.00248039840996798,0.00370445577428614,1.94238874968436e-05,1.43420580853352e-05,1.24854856229633e-05,0.00151851547296001,0,2.0017014462293e-05
"a7f7926a92ef0575380e5835d9d11c37","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41",NA,NA,0.0190052221556374,1.11037702852003e-05,0.00898516576510802,0.0655842991130064,0.0521396876142794,0,0,0.0287404085892654,0.0155148095909732,0,0.000380064539261384,0,0.0302058492996738,0,2.0017014462293e-05
"91b387bfdf54f00e6296761d1c25b01d","d__Bacteria","Firmicutes","Bacilli",NA,NA,NA,NA,0,0,0,0,0,0,0,0,6.03689089142926e-05,0,0.000143420580853352,0,0,0.00108142207002208,0.000310263724165541
"4bdffaf00e25a4f1419ed4e7c8bfe571","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,5.01972032986734e-05,0,0,0.000146442571982157,0
"e047fc54ed1dcc100c7eecd7a6717faf","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae",NA,NA,0,0,0,0,0,9.80740704417011e-05,0,0,0,0.00141146915810397,0,0,0,2.25296264587933e-05,0
"78436ec8bfba73e045d1bf3fd41c7f6f","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae",NA,NA,0,0,0,0,0,0,0.000353481795687522,0,0,0,0,0,0,0.000315414770423106,6.00510433868788e-05
"b22cf6a741e5f6161bed4f69e7a598bf","d__Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250212680778662
"205dd9e33ffb1694e25b7de5391484d6","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae",NA,NA,0,0,0,0,0,0,0,0,0,0.0020913052204935,1.43420580853352e-05,0,0,0,0.0069559125256468
"0b4299971c82edad3eb68a4f1809169e","d__Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270229695240955
"541d155135c1b5f2200eec203b31da9a","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000400340289245859
"e67b2a0f95433c7b29affe9e5a6a4c35","d__Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae",NA,NA,0.00511514425134834,0,0.00014933793515415,0.0101312843182068,0.00504054680696251,0,0,0.0122473698112964,0.0179515182780592,0,2.15130871280029e-05,0,0.0023791903078146,0,0
"8fab26754bb01f28c385e3201b899412","d__Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmatales",NA,NA,0.00116856433524527,0.000216523520561407,0.0002986758703083,0.00149278775219723,0.0014967068678864,0,0,0.0868783702816057,0.0902789592400103,0,1.43420580853352e-05,0,0.0161993257133459,0,4.00340289245859e-05
"3cecef24fb560c962293b23480ff882c","d__Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae",NA,NA,8.56091088091773e-06,0.000199867865133606,0.000178375866989679,2.31439961580966e-05,0,0,0,0,0,0,0,0,0,0,0
"a1808403bed8f49eb0bcde6b17b1bb23","d__Bacteria","Firmicutes","Bacilli","RF39","RF39",NA,NA,0.00712695830836401,9.43820474242029e-05,0.00631367603623934,0.0395878054284243,0.0247880293610909,2.45185176104253e-05,0,0.0103661325756844,0.00684363903782935,1.29492583312291e-05,0.0019720329867336,0.00794076885620466,0.00985664556094619,0,0
"3b4a56d663121b978750534196de3dfb","d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae",NA,NA,0.00166081671089804,0.046308273974428,0.0157302625029038,0.0061794469742118,0.00127050431858367,0.000171629623272977,0.001076512741412,0.00908405651442819,0.00276050556217174,2.58985166624582e-05,0.0569953388311223,0.00963255215811619,0.0119288435709783,0.00920335240841707,5.00425361557324e-05
"2d2eb9c87c24b9b75ad0487164fd34f9","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","uncultured",NA,NA,2.14022772022943e-05,0.00155452783992805,0.000253044834566754,4.05019932766691e-05,0,0,3.21347086988656e-05,0,0,0,0,0,0,0,0
"6985e88ac478dfb11462d137faa87b7b","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae",NA,NA,0.00162657306737437,0.00596827652829518,0.00301994491089503,0.00129027778581389,0.00162865835497966,0.000919444410390948,0.000803367717471641,0.000444538935812443,0.000845164724800097,0,0.000365722481176049,0.000599303309902239,0.00070169668064578,0,0
"93738b5446bf51aeef57104f859786b8","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae",NA,NA,0.00715692149644722,0.00560185210888357,0.00370441044701822,0.0155122634249643,0.0095872180479474,2.45185176104253e-05,0.000546290047880716,0.00314398551705032,0.00203059057257166,8.4170179152989e-05,0.00114019361778415,0.00164184135941967,0.00245045637694269,0.000112648132293967,6.00510433868788e-05
"aa5d24639b8ea6ddee75b1354d7b70fe","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae",NA,NA,9.84504751305539e-05,0.0226461394966661,8.29655195300833e-05,3.4715994237145e-05,3.39303823954096e-05,0.102879699893344,0.0155371316559015,0.00064425932726441,0.000170130561485734,0.00228554409546193,0.00072427393330943,0.000218495998401858,0.000137050132938629,0.00349209210111296,0.0602612220387329
"3ea33c770a1fe070b3cba4dabb11706a","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Sedimentibacteraceae",NA,NA,0,0,0,0,0,0,0,0.00130784643434675,0.000120737817828585,0,0,0,0,0,0
"40e51cb9a1a4681f28eb18bc120cb096","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae",NA,NA,0.0138686756270867,0.00098823555538283,0.00370855872299472,0.0165595292511181,0.0128709250553254,2.45185176104253e-05,0.000128538834795463,0.00959302138296707,0.00507647643142915,0,0.00131229831480817,0.00848388748080357,0.0179480854096428,0,0
"56ebd902c7b75108bc0fd29fb154722d","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales",NA,NA,NA,4.70850098450475e-05,0,0,1.15719980790483e-05,3.77004248837884e-05,0,0,0,0,0,0,0,0,0,0
"4aa5555f5692a9715b1de65a40bfbefa","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,2.14022772022943e-05,0.00294249912557809,0.000182524142966183,0.000341373943331925,3.39303823954096e-05,0.0725502936092484,0.086940454384781,0.0054053357557484,0.00245866101760028,0.0618650816774469,0.00745069917533166,0.00562471127314497,0.00176520571224954,0.00298517550579011,0.209407996797278
"ac95dc5dc9b7b10b989d983242bc39e6","d__Bacteria","Firmicutes","uncultured","uncultured","uncultured",NA,NA,0,0,0,0,0,0,0,6.44259327264411e-05,7.68331568000088e-05,0,0,0,8.77120850807225e-05,0,0
"3a0af7934b6356fc346d23b85dd635be","d__Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae",NA,NA,9.4170019690095e-05,0,0,0,1.88502124418942e-05,0,0,0,0,0,0,0,0,0,0
"8172e7e476192575bb09374b419d0bb2","d__Bacteria","Firmicutes","Clostridia","Eubacteriales","Anaerofustaceae",NA,NA,0.000890334731615444,7.21745068538022e-05,8.29655195300833e-06,0.000329801945252877,0.000459945183582219,0,6.42694173977313e-05,5.79833394537969e-05,6.03689089142926e-05,0,3.58551452133381e-05,0,6.57840638105419e-05,0,0
"6bc06bab65a9778deef714cab15f0be5","d__Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae",NA,NA,0.000466569643010016,8.88301622816027e-05,0.000315268974214317,1.15719980790483e-05,0.000124411402116502,2.45185176104253e-05,4.82020630482985e-05,0.00378824484431473,0.00160800821017161,0,0.00167084976694156,0.00342102306069195,0.00576706959405751,0,0
"1ed345c7f2ed5c0eceff7790cb86d655","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group",NA,NA,0.00359558256998545,0.000699537527967621,0.0036836690671357,0.0142335576372294,0.00721963136524549,0,0,0.0469729475508482,0.0286423032385176,0,0.00120473287916816,0.00561846853033349,0.0179261573883727,0,0
"25d15e96734f4aaffa4831ac0214626d","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA,0,0,0.000103706899412604,8.67899855928624e-05,1.50801699535154e-05,0,0,0.00228712061178866,0.00209644756411453,0,0,9.36411421722248e-05,0.00177616972288463,0,0
"ad11b3b36cf28d518bf948f887e2a125","d__Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,0.0345903604143481,0.00474130991178055,0.00309876215444861,0.0235779460860609,0.0238455187389962,3.67777764156379e-05,0.000642694173977313,0.0161258109614282,0.0548588739552063,1.29492583312291e-05,0.00141986375044819,0.0107624886069944,0.0161664336814407,0,2.0017014462293e-05
"bf6860b97428325624d333d2cf955636","d__Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA,0.003694033045116,0.00591830956201178,0.0105283244283676,0.00517846914037412,0.00325354666747094,4.90370352208505e-05,0.000562357402230149,0.0142510163190888,0.0500348493246914,0,0.00246683399067766,0.00698562920604797,0.0161170956335828,0,3.00255216934394e-05
"4579debf8edd7e8eace52cd6d7ec6dce","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-011",NA,NA,0.0146305966954884,0,0,0.00615630297805371,0.0103412265456232,0,0,0,0,0,1.43420580853352e-05,0,0,0,0
"3fd69e01955e50a2d6769a0b2c1f9484","d__Bacteria","Firmicutes","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae",NA,NA,5.13654652855064e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
